depth_m,area_m2
14.23,1116932487
14.24,1119660341
14.25,1121148262
14.26,1122884169
14.27,1124620077
14.28,1126851958
14.29,1127843905
14.3,1129827799
14.31,1131563707
14.32,1134539548
14.33,1136275456
14.34,1137019416
14.35,1138507337
14.36,1139747271
14.37,1141483178
14.38,1143467073
14.39,1144707007
14.4,1147434861
14.41,1149418756
14.42,1150906676
14.43,1152394597
14.44,1153138557
14.45,1154378491
14.46,1156114399
14.47,1157106346
14.48,1158098293
14.49,1159586214
14.5,1160578161
14.51,1161322121
14.52,1162562055
14.53,1163801989
14.54,1164793936
14.55,1166777831
14.56,1168017765
14.57,1169753672
14.58,1170745619
14.59,1171489580
14.6,1173473474
14.61,1175457368
14.62,1177193276
14.63,1178681196
14.64,1180417104
14.65,1181905025
14.66,1183888919
14.67,1186120800
14.68,1187360734
14.69,1189344628
14.7,1191328522
14.71,1192816443
14.72,1194056377
14.73,1194800337
14.74,1196784232
14.75,1198272152
14.76,1199512086
14.77,1202239941
14.78,1204471822
14.79,1206455716
14.8,1209183571
14.81,1211663439
14.82,1212903373
14.83,1214391294
14.84,1216127201
14.85,1218111095
14.86,1220342976
14.87,1222574858
14.88,1223318818
14.89,1225302712
14.9,1226542646
14.91,1228030567
14.92,1228526540
14.93,1230262448
14.94,1230758422
14.95,1231998355
14.96,1232494329
14.97,1234974197
14.98,1235966144
14.99,1238198025
15,1239933933
15.01,1241173867
15.02,1241917827
15.03,1242413801
15.04,1244893668
15.05,1245885616
15.06,1248117497
15.07,1249605417
15.08,1251837298
15.09,1253325219
15.1,1254069179
15.11,1255061127
15.12,1257293008
15.13,1258780928
15.14,1260268849
15.15,1262996704
15.16,1264732611
15.17,1266716506
15.18,1268948387
15.19,1270932281
15.2,1271676241
15.21,1272420202
15.22,1273908122
15.23,1275396043
15.24,1276140003
15.25,1277379937
15.26,1278123898
15.27,1279859805
15.28,1282091686
15.29,1283579607
15.3,1284819541
15.31,1286307462
15.32,1288539343
15.33,1290275250
15.34,1292011158
15.35,1294739012
15.36,1296722907
15.37,1297962841
15.38,1300938682
15.39,1303418550
15.4,1304906471
15.41,1307882312
15.42,1309370233
15.43,1310610167
15.44,1311354127
15.45,1314825942
15.46,1316561850
15.47,1317553797
15.48,1319289704
15.49,1320033665
15.5,1320529638
15.51,1323009506
15.52,1324745414
15.53,1325737361
15.54,1327473268
15.55,1329457163
15.56,1330697097
15.57,1332433004
15.58,1334168912
15.59,1335904819
15.6,1337144753
15.61,1339128647
15.62,1340368581
15.63,1341856502
15.64,1343592409
15.65,1344336370
15.66,1345080330
15.67,1347560198
15.68,1348800132
15.69,1350536039
15.7,1351280000
15.71,1352767921
15.72,1353511881
15.73,1354999802
15.74,1356487722
15.75,1357975643
15.76,1360703498
15.77,1361695445
15.78,1362935379
15.79,1364919273
15.8,1366159207
15.81,1368639075
15.82,1370126996
15.83,1371614916
15.84,1373846797
15.85,1375582705
15.86,1378558546
15.87,1379302507
15.88,1381534388
15.89,1385998150
15.9,1387486071
15.91,1388230031
15.92,1391949833
15.93,1393437753
15.94,1395173661
15.95,1397405542
15.96,1399637423
15.97,1399637423
15.98,1401373331
15.99,1402861251
16,1404349172
16.01,1404845146
16.02,1406581053
16.03,1408564947
16.04,1409804881
16.05,1411044815
16.06,1412532736
16.07,1413276696
16.08,1415012604
16.09,1416252538
16.1,1417988445
16.11,1419972340
16.12,1421460260
16.13,1422452208
16.14,1424188115
16.15,1426419996
16.16,1427163956
16.17,1428155904
16.18,1429395838
16.19,1431131745
16.2,1433363626
16.21,1435843494
16.22,1437331415
16.23,1439315309
16.24,1440307256
16.25,1441547190
16.26,1442291150
16.27,1445019005
16.28,1446754913
16.29,1448738807
16.3,1450474714
16.31,1451714648
16.32,1453698543
16.33,1456674384
16.34,1458410292
16.35,1459898212
16.36,1462378080
16.37,1463866001
16.38,1465601908
16.39,1467585803
16.4,1468577750
16.41,1471057618
16.42,1472545538
16.43,1474281446
16.44,1476761314
16.45,1477505274
16.46,1478497221
16.47,1480729102
16.48,1481721049
16.49,1483952931
16.5,1486928772
16.51,1488912666
16.52,1489656627
16.53,1491392534
16.54,1492384481
16.55,1493624415
16.56,1495856296
16.57,1497096230
16.58,1498832138
16.59,1501064019
16.6,1502799926
16.61,1505527781
16.62,1507263689
16.63,1508007649
16.64,1508999596
16.65,1510487517
16.66,1513215371
16.67,1514455305
16.68,1516191213
16.69,1517927120
16.7,1520159001
16.71,1522390882
16.72,1524374777
16.73,1525862698
16.74,1526606658
16.75,1528342565
16.76,1529334513
16.77,1531566394
16.78,1532558341
16.79,1534790222
16.8,1535782169
16.81,1537766063
16.82,1539749958
16.83,1540245931
16.84,1541237878
16.85,1542725799
16.86,1545701640
16.87,1547189561
16.88,1547933522
16.89,1549669429
16.9,1551653323
16.91,1553637218
16.92,1555621112
16.93,1556861046
16.94,1558348967
16.95,1560828834
16.96,1562812729
16.97,1565044610
16.98,1567772464
16.99,1570004346
17,1573724147
17.01,1574716094
17.02,1575460055
17.03,1577691936
17.04,1579675830
17.05,1581163751
17.06,1583147645
17.07,1585627513
17.08,1587611407
17.09,1589843288
17.1,1592075170
17.11,1593315103
17.12,1595546985
17.13,1597282892
17.14,1600010747
17.15,1600258733
17.16,1601002694
17.17,1601746654
17.18,1602490615
17.19,1604226522
17.2,1606210416
17.21,1607202363
17.22,1608194311
17.23,1610426192
17.24,1613402033
17.25,1614393980
17.26,1615881901
17.27,1617617809
17.28,1618361769
17.29,1620593650
17.3,1622329557
17.31,1623569491
17.32,1625801372
17.33,1628281240
17.34,1629273187
17.35,1631505069
17.36,1632992989
17.37,1633736950
17.38,1636216818
17.39,1638200712
17.4,1639688633
17.41,1641672527
17.42,1643656421
17.43,1646384276
17.44,1647128236
17.45,1648864144
17.46,1650104078
17.47,1652831932
17.48,1655559787
17.49,1657791668
17.5,1660271536
17.51,1662503417
17.52,1664239324
17.53,1666223219
17.54,1668455100
17.55,1670438994
17.56,1672174902
17.57,1674158796
17.58,1675894703
17.59,1678126584
17.6,1679862492
17.61,1681598399
17.62,1683582294
17.63,1684822228
17.64,1686310148
17.65,1687550082
17.66,1689038003
17.67,1690773911
17.68,1691517871
17.69,1692757805
17.7,1694493712
17.71,1697717541
17.72,1699453448
17.73,1700445395
17.74,1702429290
17.75,1704661171
17.76,1706893052
17.77,1708380972
17.78,1709372920
17.79,1710860840
17.8,1713340708
17.81,1715324602
17.82,1717308497
17.83,1718300444
17.84,1720284338
17.85,1721524272
17.86,1724500114
17.87,1724996087
17.88,1727227968
17.89,1730203810
17.9,1732187704
17.91,1733179651
17.92,1734667572
17.93,1735907506
17.94,1737395426
17.95,1739131334
17.96,1739627307
17.97,1742107175
17.98,1743099122
17.99,1745578990
18,1748058858
18.01,1750042753
18.02,1752026647
18.03,1754754501
18.04,1755994435
18.05,1758722290
18.06,1760458198
18.07,1763682026
18.08,1765169947
18.09,1766905854
18.1,1769385722
18.11,1770625656
18.12,1773105524
18.13,1775089418
18.14,1776825325
18.15,1779305193
18.16,1780793114
18.17,1782777008
18.18,1784760903
18.19,1786496810
18.2,1788232718
18.21,1789224665
18.22,1791208559
18.23,1793192453
18.24,1795920308
18.25,1797656216
18.26,1798896149
18.27,1800880044
18.28,1802119978
18.29,1804103872
18.3,1805839779
18.31,1807327700
18.32,1809311595
18.33,1812287436
18.34,1813031396
18.35,1814519317
18.36,1816255225
18.37,1816503211
18.38,1817495158
18.39,1819479053
18.4,1821710934
18.41,1822206907
18.42,1823942815
18.43,1826422683
18.44,1827910603
18.45,1829398524
18.46,1831878392
18.47,1834110273
18.48,1835846181
18.49,1837334101
18.5,1838822022
18.51,1841301890
18.52,1843533771
18.53,1846757599
18.54,1848245520
18.55,1850229414
18.56,1851469348
18.57,1854197203
18.58,1856181097
18.59,1858412978
18.6,1860396873
18.61,1862628754
18.62,1866100569
18.63,1869572384
18.64,1870812318
18.65,1872796212
18.66,1875772053
18.67,1877507961
18.68,1879243868
18.69,1879987829
18.7,1881971723
18.71,1884203604
18.72,1885939512
18.73,1887427432
18.74,1888667366
18.75,1889907300
18.76,1891395221
18.77,1893379115
18.78,1894619049
18.79,1896106970
18.8,1897594891
18.81,1899330798
18.82,1902306639
18.83,1903298587
18.84,1905034494
18.85,1906770402
18.86,1908258322
18.87,1909994230
18.88,1911234164
18.89,1913218058
18.9,1914210005
18.91,1915697926
18.92,1918177794
18.93,1921401622
18.94,1923633503
18.95,1925865384
18.96,1927105318
18.97,1928593239
18.98,1929337199
18.99,1931817067
19,1933800961
19.01,1936280829
19.02,1939256671
19.03,1941240565
19.04,1943968420
19.05,1945208354
19.06,1947440235
19.07,1948432182
19.08,1949920102
19.09,1951160036
19.1,1954631851
19.11,1957111719
19.12,1958351653
19.13,1960831521
19.14,1962567429
19.15,1964799310
19.16,1968023138
19.17,1969263072
19.18,1970255019
19.19,1972734887
19.2,1975958715
19.21,1977198649
19.22,1978190596
19.23,1981166438
19.24,1983150332
19.25,1985382213
19.26,1986374160
19.27,1988110068
19.28,1989845975
19.29,1991085909
19.3,1993813764
19.31,1995797658
19.32,1997533565
19.33,1999269473
19.34,2001501354
19.35,2002245314
19.36,2004477195
19.37,2006957063
19.38,2009188944
19.39,2010924852
19.4,2012908746
19.41,2013652707
19.42,2015388614
19.43,2018612442
19.44,2020596337
19.45,2021836271
19.46,2023076204
19.47,2024316138
19.48,2027043993
19.49,2028531914
19.5,2029275874
19.51,2032747689
19.52,2033987623
19.53,2035971517
19.54,2039443332
19.55,2040187293
19.56,2041675213
19.57,2043163134
19.58,2045147028
19.59,2046634949
19.6,2048618844
19.61,2050602738
19.62,2052090659
19.63,2055066500
19.64,2057794355
19.65,2058786302
19.66,2060770196
19.67,2063250064
19.68,2066225905
19.69,2069449734
19.7,2072177588
19.71,2074161483
19.72,2075649403
19.73,2077385311
19.74,2080361152
19.75,2081353099
19.76,2083832967
19.77,2086064848
19.78,2088792703
19.79,2091520558
19.8,2093008478
19.81,2094744386
19.82,2095488346
19.83,2096728280
19.84,2098712174
19.85,2102927950
19.86,2104663857
19.87,2105407818
19.88,2106647752
19.89,2108135672
19.9,2109375606
19.91,2111607487
19.92,2113343395
19.93,2115575276
19.94,2116567223
19.95,2117807157
19.96,2119543064
19.97,2121774946
19.98,2122518906
19.99,2125494747
20,2126982668
20.01,2129214549
20.02,2131942404
20.03,2133430324
20.04,2135166232
20.05,2136902140
20.06,2140125968
20.07,2142357849
20.08,2144341743
20.09,2144837717
20.1,2146573624
20.11,2149053492
20.12,2150541413
20.13,2153021281
20.14,2155501148
20.15,2158724977
20.16,2160212897
20.17,2163436726
20.18,2164676660
20.19,2166908541
20.2,2170380356
20.21,2172116263
20.22,2173356197
20.23,2175340091
20.24,2177571972
20.25,2181043788
20.26,2182531708
20.27,2183523655
20.28,2185755536
20.29,2186747484
20.3,2189227351
20.31,2191707219
20.32,2195427021
20.33,2196666955
20.34,2197906889
20.35,2200634744
20.36,2201626691
20.37,2203610585
20.38,2205098506
20.39,2206586427
20.4,2208074347
20.41,2210802202
20.42,2213034083
20.43,2215513951
20.44,2217745832
20.45,2219233753
20.46,2220721673
20.47,2223201541
20.48,2223449528
20.49,2226177383
20.5,2227913290
20.51,2229897184
20.52,2231881079
20.53,2233864973
20.54,2236096854
20.55,2238328735
20.56,2240808603
20.57,2243040484
20.58,2245272365
20.59,2246760286
20.6,2248496193
20.61,2249488141
20.62,2251720022
20.63,2253455929
20.64,2255439823
20.65,2257423718
20.66,2260151572
20.67,2262383453
20.68,2264119361
20.69,2265607282
20.7,2266847216
20.71,2268831110
20.72,2271558965
20.73,2274038832
20.74,2275774740
20.75,2278254608
20.76,2280734476
20.77,2282222396
20.78,2285198238
20.79,2287678106
20.8,2290157974
20.81,2292141868
20.82,2295117709
20.83,2297101604
20.84,2299333485
20.85,2301565366
20.86,2304045234
20.87,2306277115
20.88,2308013022
20.89,2309996917
20.9,2312724771
20.91,2314460679
20.92,2315948599
20.93,2317436520
20.94,2318924441
20.95,2321900282
20.96,2324380150
20.97,2326116058
20.98,2327355992
20.99,2328595925
21,2330579820
21.01,2331819754
21.02,2334051635
21.03,2335291569
21.04,2336283516
21.05,2339755331
21.06,2342483186
21.07,2343971106
21.08,2345459027
21.09,2347442921
21.1,2349178829
21.11,2351162723
21.12,2352650644
21.13,2353890578
21.14,2355626485
21.15,2358850313
21.16,2361330181
21.17,2362322128
21.18,2365793943
21.19,2368025825
21.2,2370753679
21.21,2372737573
21.22,2374225494
21.23,2377201336
21.24,2379433217
21.25,2381913085
21.26,2384144966
21.27,2385384900
21.28,2388112754
21.29,2389352688
21.3,2390840609
21.31,2392824503
21.32,2396048331
21.33,2399024173
21.34,2402000014
21.35,2404231895
21.36,2407207737
21.37,2409687605
21.38,2410927539
21.39,2413655393
21.4,2414647340
21.41,2417623182
21.42,2419359089
21.43,2420847010
21.44,2422830904
21.45,2424070838
21.46,2425806746
21.47,2428286614
21.48,2430022521
21.49,2432502389
21.5,2433494336
21.51,2434982257
21.52,2436222191
21.53,2438454072
21.54,2440437966
21.55,2443661794
21.56,2445893676
21.57,2447877570
21.58,2449613477
21.59,2451845358
21.6,2454573213
21.61,2456309121
21.62,2457053081
21.63,2460524896
21.64,2463500737
21.65,2465236645
21.66,2467716513
21.67,2468956447
21.68,2470444367
21.69,2472180275
21.7,2473916182
21.71,2476892024
21.72,2478875918
21.73,2482595720
21.74,2484331627
21.75,2486811495
21.76,2487555456
21.77,2489043376
21.78,2492267205
21.79,2493259152
21.8,2495243046
21.81,2497226940
21.82,2499954795
21.83,2501194729
21.84,2502682650
21.85,2506402451
21.86,2508882319
21.87,2511610174
21.88,2514834002
21.89,2516817896
21.9,2518305817
21.91,2520537698
21.92,2522521593
21.93,2524505487
21.94,2528225289
21.95,2531201130
21.96,2534176972
21.97,2535416905
21.98,2537152813
21.99,2538640734
22,2540376641
22.01,2542360535
22.02,2545088390
22.03,2546576311
22.04,2549552152
22.05,2550544099
22.06,2551536047
22.07,2554263901
22.08,2555751822
22.09,2558479677
22.1,2561951492
22.11,2563935386
22.12,2565919280
22.13,2568151161
22.14,2569391095
22.15,2571374989
22.16,2573358884
22.17,2575590765
22.18,2577326672
22.19,2578566606
22.2,2581046474
22.21,2582534395
22.22,2583526342
22.23,2586006210
22.24,2587990104
22.25,2590221985
22.26,2593197827
22.27,2594933734
22.28,2597165615
22.29,2599397496
22.3,2601877364
22.31,2604357232
22.32,2606589113
22.33,2607829047
22.34,2609564955
22.35,2612292809
22.36,2615020664
22.37,2618988453
22.38,2620724360
22.39,2622708254
22.4,2625684096
22.41,2628411950
22.42,2630643831
22.43,2632875713
22.44,2635355580
22.45,2637339475
22.46,2640563303
22.47,2642051224
22.48,2645027065
22.49,2647010959
22.5,2650234788
22.51,2651722708
22.52,2652962642
22.53,2654202576
22.54,2656434457
22.55,2658170365
22.56,2660154259
22.57,2662882114
22.58,2665113995
22.59,2667593863
22.6,2668089836
22.61,2669825744
22.62,2672801585
22.63,2674289506
22.64,2675777427
22.65,2677761321
22.66,2679497228
22.67,2681977096
22.68,2685696898
22.69,2688424753
22.7,2688672740
22.71,2691152607
22.72,2693384488
22.73,2695616370
22.74,2698096237
22.75,2700824092
22.76,2702064026
22.77,2705783828
22.78,2708759669
22.79,2710991550
22.8,2711735511
22.81,2713223431
22.82,2715207326
22.83,2716943233
22.84,2719175114
22.85,2722894916
22.86,2725374784
22.87,2728102639
22.88,2730086533
22.89,2731574454
22.9,2733806335
22.91,2735046269
22.92,2739014057
22.93,2740501978
22.94,2743229833
22.95,2746205674
22.96,2748189568
22.97,2751165410
22.98,2753645278
22.99,2754885212
23,2757117093
23.01,2758357027
23.02,2761332868
23.03,2763564749
23.04,2764804683
23.05,2767532538
23.06,2769764419
23.07,2772244287
23.08,2775468115
23.09,2777947983
23.1,2779187917
23.11,2781915771
23.12,2784147652
23.13,2785883560
23.14,2787619467
23.15,2789851348
23.16,2793571150
23.17,2795307058
23.18,2796794978
23.19,2799522833
23.2,2800266793
23.21,2803242635
23.22,2805226529
23.23,2806962437
23.24,2808698344
23.25,2812170159
23.26,2813658080
23.27,2815889961
23.28,2819361776
23.29,2821097684
23.3,2823081578
23.31,2825561446
23.32,2827297353
23.33,2829529234
23.34,2831761115
23.35,2834488970
23.36,2836224878
23.37,2836720851
23.38,2840688640
23.39,2841928574
23.4,2843416494
23.41,2845400389
23.42,2848128243
23.43,2850112138
23.44,2852096032
23.45,2855319860
23.46,2856807781
23.47,2859535635
23.48,2862015503
23.49,2865735305
23.5,2869207120
23.51,2871439001
23.52,2873918869
23.53,2875654777
23.54,2878134644
23.55,2880118539
23.56,2881110486
23.57,2884086327
23.58,2887310156
23.59,2890285997
23.6,2893757812
23.61,2894749759
23.62,2896981640
23.63,2899957482
23.64,2902437350
23.65,2903925270
23.66,2906157151
23.67,2907893059
23.68,2911116887
23.69,2913348768
23.7,2915580649
23.71,2917316557
23.72,2918804477
23.73,2919796425
23.74,2922772266
23.75,2924012200
23.76,2926244081
23.77,2928723949
23.78,2931451804
23.79,2933683685
23.8,2935667579
23.81,2936907513
23.82,2939883354
23.83,2941619262
23.84,2944099130
23.85,2946083024
23.86,2948810879
23.87,2950050813
23.88,2953770614
23.89,2956002495
23.9,2957986390
23.91,2959970284
23.92,2962202165
23.93,2965178007
23.94,2967161901
23.95,2968897808
23.96,2971625663
23.97,2974353518
23.98,2976585399
23.99,2980305200
24,2982289095
24.01,2983777015
24.02,2987000844
24.03,2990472659
24.04,2992704540
24.05,2994440447
24.06,2997416289
24.07,3001136091
24.08,3002871998
24.09,3005599853
24.1,3006343813
24.11,3008079721
24.12,3011055562
24.13,3014279390
24.14,3016015298
24.15,3019487113
24.16,3021471007
24.17,3022710941
24.18,3025438796
24.19,3026678730
24.2,3028662624
24.21,3030646518
24.22,3032134439
24.23,3034118333
24.24,3037342161
24.25,3039822029
24.26,3041557937
24.27,3045277739
24.28,3047261633
24.29,3049493514
24.3,3052221369
24.31,3054205263
24.32,3057181104
24.33,3057925065
24.34,3059908959
24.35,3062388827
24.36,3065364668
24.37,3067596549
24.38,3070324404
24.39,3072556285
24.4,3075532127
24.41,3077268034
24.42,3079499915
24.43,3080987836
24.44,3083963677
24.45,3086691532
24.46,3088427439
24.47,3091651268
24.48,3093139188
24.49,3094875096
24.5,3097850937
24.51,3100082818
24.52,3101818726
24.53,3104546581
24.54,3107274435
24.55,3109010343
24.56,3111986184
24.57,3113474105
24.58,3115705986
24.59,3118929814
24.6,3122153642
24.61,3124881497
24.62,3126865391
24.63,3128849286
24.64,3131825127
24.65,3135296942
24.66,3138272784
24.67,3140256678
24.68,3143232519
24.69,3145216414
24.7,3148688229
24.71,3151664070
24.72,3153151991
24.73,3154391925
24.74,3156871792
24.75,3158607700
24.76,3160591594
24.77,3162327502
24.78,3164559383
24.79,3167783211
24.8,3172990934
24.81,3174974828
24.82,3176710735
24.83,3178198656
24.84,3180182550
24.85,3181174498
24.86,3184150339
24.87,3185638260
24.88,3187870141
24.89,3190597995
24.9,3193077863
24.91,3195557731
24.92,3198037599
24.93,3199277533
24.94,3201013440
24.95,3203245322
24.96,3205229216
24.97,3207461097
24.98,3211428886
24.99,3213412780
25,3215396674
25.01,3217380568
25.02,3221100370
25.03,3223332251
25.04,3226060106
25.05,3228291987
25.06,3230027895
25.07,3232755749
25.08,3235483604
25.09,3239203406
25.1,3240195353
25.11,3243171194
25.12,3245651062
25.13,3248626904
25.14,3250362811
25.15,3254330600
25.16,3256810467
25.17,3259538322
25.18,3262266177
25.19,3264498058
25.2,3268217860
25.21,3271193701
25.22,3274913503
25.23,3276153437
25.24,3277641358
25.25,3278881291
25.26,3280865186
25.27,3282601093
25.28,3285576935
25.29,3288056803
25.3,3291776604
25.31,3293016538
25.32,3295000433
25.33,3296984327
25.34,3299960168
25.35,3300456142
25.36,3304423930
25.37,3306903798
25.38,3308391719
25.39,3310127627
25.4,3313847428
25.41,3316823270
25.42,3317815217
25.43,3320791058
25.44,3322774953
25.45,3325502807
25.46,3328974622
25.47,3330958517
25.48,3332694424
25.49,3336414226
25.5,3338150133
25.51,3341373962
25.52,3342365909
25.53,3345341750
25.54,3347573631
25.55,3349805512
25.56,3352285380
25.57,3355509208
25.58,3357741090
25.59,3360716931
25.6,3363940759
25.61,3365428680
25.62,3366916601
25.63,3367908548
25.64,3371628350
25.65,3373612244
25.66,3376588085
25.67,3379315940
25.68,3382043795
25.69,3386259570
25.7,3387995478
25.71,3389979372
25.72,3393203200
25.73,3394939108
25.74,3398162936
25.75,3401138777
25.76,3403122672
25.77,3406594487
25.78,3407834420
25.79,3410314288
25.8,3413786103
25.81,3417009932
25.82,3418249865
25.83,3419985773
25.84,3422961614
25.85,3426185443
25.86,3428913297
25.87,3430401218
25.88,3432881086
25.89,3436104914
25.9,3437840822
25.91,3439576729
25.92,3441808610
25.93,3445032438
25.94,3447264320
25.95,3449744187
25.96,3452224055
25.97,3454455936
25.98,3457431778
25.99,3459415672
26,3461399566
26.01,3464127421
26.02,3466607289
26.03,3469087157
26.04,3471567025
26.05,3473054945
26.06,3475286826
26.07,3476774747
26.08,3479750589
26.09,3480990522
26.1,3485454285
26.11,3486942205
26.12,3490414020
26.13,3493141875
26.14,3495621743
26.15,3497605637
26.16,3499341545
26.17,3502317386
26.18,3504301280
26.19,3507773095
26.2,3511988871
26.21,3514220752
26.22,3517692567
26.23,3520916395
26.24,3524140223
26.25,3526620091
26.26,3529595933
26.27,3532571774
26.28,3534803655
26.29,3536291576
26.3,3538771444
26.31,3541747285
26.32,3544227153
26.33,3547450981
26.34,3550178836
26.35,3552658704
26.36,3554642598
26.37,3557122466
26.38,3558610387
26.39,3561090255
26.4,3563818109
26.41,3567041937
26.42,3569521805
26.43,3572249660
26.44,3573489594
26.45,3574233554
26.46,3576961409
26.47,3578945303
26.48,3581425171
26.49,3583409065
26.5,3587128867
26.51,3590600682
26.52,3592584576
26.53,3594816457
26.54,3596056391
26.55,3597544312
26.56,3600768140
26.57,3603991969
26.58,3607959757
26.59,3610191638
26.6,3612175533
26.61,3615151374
26.62,3617879229
26.63,3620359097
26.64,3622342991
26.65,3625070845
26.66,3627302727
26.67,3630526555
26.68,3632510449
26.69,3634494343
26.7,3638214145
26.71,3640942000
26.72,3644165828
26.73,3647637643
26.74,3650365498
26.75,3653589326
26.76,3656069194
26.77,3659541009
26.78,3661524903
26.79,3664748731
26.8,3667228599
26.81,3669708467
26.82,3672436322
26.83,3673924242
26.84,3676652097
26.85,3678883978
26.86,3682355793
26.87,3685331635
26.88,3687315529
26.89,3689795397
26.9,3692027278
26.91,3694259159
26.92,3697730974
26.93,3699466881
26.94,3703682657
26.95,3705418564
26.96,3707650445
26.97,3709634340
26.98,3711122260
26.99,3714594075
27,3716329983
27.01,3719801798
27.02,3723273613
27.03,3724761534
27.04,3727737375
27.05,3730217243
27.06,3731457177
27.07,3733937045
27.08,3736912886
27.09,3738896780
27.1,3742864569
27.11,3745840410
27.12,3748072292
27.13,3751792093
27.14,3753775988
27.15,3755263908
27.16,3757743776
27.17,3760719618
27.18,3763447472
27.19,3765183380
27.2,3766671301
27.21,3769151168
27.22,3771631036
27.23,3775350838
27.24,3778326680
27.25,3780806547
27.26,3783534402
27.27,3787006217
27.28,3788990111
27.29,3790974006
27.3,3794197834
27.31,3796677702
27.32,3800397504
27.33,3804861266
27.34,3808085094
27.35,3810068988
27.36,3813044830
27.37,3815772684
27.38,3818500539
27.39,3821228394
27.4,3825196182
27.41,3827924037
27.42,3830651891
27.43,3833627733
27.44,3835859614
27.45,3837843508
27.46,3840323376
27.47,3844043178
27.48,3846275059
27.49,3848258953
27.5,3851234795
27.51,3853466676
27.52,3855450570
27.53,3858426412
27.54,3860410306
27.55,3862146213
27.56,3865370042
27.57,3867849909
27.58,3869585817
27.59,3871321724
27.6,3874545553
27.61,3877025421
27.62,3879009315
27.63,3881985156
27.64,3886200932
27.65,3887440866
27.66,3889176773
27.67,3891160667
27.68,3894384496
27.69,3896120403
27.7,3899344231
27.71,3902816046
27.72,3906287861
27.73,3909511690
27.74,3911743571
27.75,3914719412
27.76,3917695254
27.77,3919927135
27.78,3922159016
27.79,3926622778
27.8,3929598619
27.81,3932078487
27.82,3934062381
27.83,3936046276
27.84,3939518091
27.85,3942245945
27.86,3943981853
27.87,3947949642
27.88,3951421457
27.89,3954893272
27.9,3957869113
27.91,3961340928
27.92,3964564756
27.93,3967044624
27.94,3970516439
27.95,3973492281
27.96,3975228188
27.97,3977460069
27.98,3980435911
27.99,3982915778
28,3985395646
28.01,3986883567
28.02,3988619475
28.03,3990603369
28.04,3993331223
28.05,3994819144
28.06,3997794986
28.07,3999778880
28.08,4002754721
28.09,4006970497
28.1,4009698351
28.11,4012674193
28.12,4016146008
28.13,4018873862
28.14,4021105744
28.15,4023585611
28.16,4025569506
28.17,4028049374
28.18,4030033268
28.19,4032761123
28.2,4035984951
28.21,4038464819
28.22,4041192673
28.23,4045408449
28.24,4046896369
28.25,4050368184
28.26,4052352079
28.27,4055575907
28.28,4056319867
28.29,4061031616
28.3,4064255444
28.31,4066239339
28.32,4068471220
28.33,4070455114
28.34,4072686995
28.35,4075662837
28.36,4077894718
28.37,4081118546
28.38,4083846401
28.39,4086326268
28.4,4088558149
28.41,4091533991
28.42,4094509832
28.43,4097981647
28.44,4102941383
28.45,4105917225
28.46,4110876960
28.47,4112860855
28.48,4115340722
28.49,4117572603
28.5,4119308511
28.51,4122532339
28.52,4124516234
28.53,4127740062
28.54,4131211877
28.55,4133443758
28.56,4135427652
28.57,4138403494
28.58,4140387388
28.59,4142867256
28.6,4144355176
28.61,4148570952
28.62,4151298806
28.63,4155266595
28.64,4157994450
28.65,4161466265
28.66,4163946133
28.67,4166921974
28.68,4169649829
28.69,4170641776
28.7,4174113591
28.71,4175601512
28.72,4177585406
28.73,4181305208
28.74,4183537089
28.75,4186264943
28.76,4188992798
28.77,4191720653
28.78,4193208573
28.79,4195440454
28.8,4198168309
28.81,4200896164
28.82,4203872005
28.83,4206599860
28.84,4209327715
28.85,4212055569
28.86,4215527384
28.87,4217263292
28.88,4219743160
28.89,4222471014
28.9,4225942829
28.91,4227926724
28.92,4230654578
28.93,4234622367
28.94,4238590155
28.95,4242557944
28.96,4245285799
28.97,4248013653
28.98,4251237481
28.99,4254461310
29,4257933125
29.01,4260660979
29.02,4263140847
29.03,4265868702
29.04,4270580451
29.05,4272812332
29.06,4275540187
29.07,4277276094
29.08,4279507975
29.09,4280995896
29.1,4284715698
29.11,4286947579
29.12,4289179460
29.13,4292899262
29.14,4295131143
29.15,4297611011
29.16,4300338865
29.17,4303066720
29.18,4306042561
29.19,4309266389
29.2,4311746257
29.21,4313482165
29.22,4315714046
29.23,4318441901
29.24,4320177808
29.25,4323401636
29.26,4325881504
29.27,4328609359
29.28,4331089227
29.29,4335800976
29.3,4339024804
29.31,4340264738
29.32,4342992592
29.33,4346960381
29.34,4350432196
29.35,4352912064
29.36,4354895958
29.37,4357623813
29.38,4360351668
29.39,4361839588
29.4,4365063416
29.41,4368039258
29.42,4371759060
29.43,4374982888
29.44,4377214769
29.45,4381678531
29.46,4383910412
29.47,4385646320
29.48,4387878201
29.49,4391350016
29.5,4393829884
29.51,4398789619
29.52,4401765461
29.53,4404245329
29.54,4406973183
29.55,4409205064
29.56,4412428893
29.57,4415156747
29.58,4418380576
29.59,4421356417
29.6,4424084272
29.61,4426316153
29.62,4429291994
29.63,4432019849
29.64,4435491664
29.65,4437971532
29.66,4443179254
29.67,4445659122
29.68,4448386977
29.69,4450122884
29.7,4453098726
29.71,4456570541
29.72,4458802422
29.73,4462026250
29.74,4463018197
29.75,4465498065
29.76,4467729946
29.77,4470209814
29.78,4472689682
29.79,4474921563
