depth_m,area_m2
3.615,17678609100.0
3.625,17712108900.0
3.635,17745489000.0
3.645,17778958200.0
3.6550000000000002,17812472400.0
3.665,17845939800.0
3.675,17879249700.0
3.685,17912782800.0
3.6950000000000003,17946043200.0
3.705,17979381000.0
3.715,18012573900.0
3.725,18045523800.0
3.7350000000000003,18078594300.0
3.745,18111492000.0
3.755,18144279900.0
3.765,18176847300.0
3.7750000000000004,18209634300.0
3.785,18242231400.0
3.795,18274525200.0
3.805,18307023300.0
3.8150000000000004,18339146100.0
3.825,18371218500.0
3.835,18403345800.0
3.8449999999999998,18435445200.0
3.855,18467541000.0
3.865,18499407300.0
3.875,18531412200.0
3.885,18563326200.0
3.895,18595204200.0
3.9050000000000002,18626940000.0
3.915,18658827900.0
3.925,18690588000.0
3.935,18722323800.0
3.9450000000000003,18754083900.0
3.955,18785540700.0
3.965,18817180200.0
3.975,18848665800.0
3.9850000000000003,18880057800.0
3.995,18911387700.0
4.005,18942838200.0
4.015000000000001,18974213100.0
4.025,19005426900.0
4.035,19036901700.0
4.045,19068143400.0
4.055,19099293300.0
4.065,19130435100.0
4.075,19161657000.0
4.085,19192623300.0
4.095,19223813700.0
4.105,19254717900.0
4.115,19285658100.0
4.125,19316509200.0
4.135,19347257700.0
4.145,19378202400.0
4.155,19408873500.0
4.165,19439611200.0
4.175,19470274200.0
4.1850000000000005,19501055100.0
4.195,19531563300.0
4.205,19562174100.0
4.215,19592793000.0
4.225,19623181500.0
4.235,19653780600.0
4.245,19684486800.0
4.255,19714721400.0
4.265000000000001,19745365500.0
4.275,19775790000.0
4.285,19806152400.0
4.295,19836419400.0
4.305,19866923100.0
4.315,19897226100.0
4.325,19927652400.0
4.335,19958032800.0
4.345000000000001,19988064900.0
4.355,20018517300.0
4.365,20048588100.0
4.375,20078846100.0
4.385,20108725200.0
4.395,20138958000.0
4.405,20169097200.0
4.415,20199087900.0
4.425,20229218100.0
4.4350000000000005,20259067500.0
4.445,20289184200.0
4.455,20319097500.0
4.465,20349014400.0
4.475,20378788200.0
4.485,20408547600.0
4.495,20438376300.0
4.505,20467998000.0
4.515000000000001,20497770000.0
4.525,20527473600.0
4.535,20557251000.0
4.545,20586931200.0
4.555,20616546600.0
4.565,20646040500.0
4.575,20675361600.0
4.585,20704788900.0
4.595000000000001,20733933600.0
4.605,20763146700.0
4.615,20792313000.0
4.625,20821340700.0
4.635,20850394500.0
4.645,20879512200.0
4.655,20908412100.0
4.665,20937216600.0
4.675,20966292000.0
4.6850000000000005,20995135200.0
4.695,21023931600.0
4.705,21053001600.0
4.715,21081651300.0
4.725,21110294700.0
4.735,21138936300.0
4.745,21167662500.0
4.755,21196220400.0
4.765000000000001,21225137400.0
4.775,21253952700.0
4.785,21282636600.0
4.795,21311359200.0
4.805,21340046700.0
4.815,21368642400.0
4.825,21397066200.0
4.835,21425737500.0
4.845000000000001,21454210800.0
4.855,21482415900.0
4.865,21510999900.0
4.875,21539382300.0
4.885,21567773700.0
4.895,21596192100.0
4.905,21624771600.0
4.915,21653026200.0
4.925,21681453600.0
4.9350000000000005,21709990800.0
4.945,21738277800.0
4.955,21766581900.0
4.965,21794913900.0
4.975,21823186500.0
4.985,21851295300.0
4.995,21879590400.0
5.005,21907813500.0
5.015000000000001,21935833200.0
5.025,21963948300.0
5.035,21992158800.0
5.045,22019982300.0
5.055,22047838200.0
5.065,22075886700.0
5.075,22103844300.0
5.085,22131631800.0
5.095000000000001,22159472400.0
5.105,22187097900.0
5.115,22214871900.0
5.125,22242339900.0
5.135,22270131900.0
5.145,22297632300.0
5.155,22325166900.0
5.165,22352833800.0
5.175,22380293700.0
5.1850000000000005,22407912000.0
5.195,22435381800.0
5.205,22463047800.0
5.215,22490373600.0
5.225,22517815500.0
5.235,22545162000.0
5.245,22572540000.0
5.255,22599867600.0
5.265000000000001,22627253700.0
5.275,22654707300.0
5.285,22681827000.0
5.295,22709385000.0
5.305,22736462400.0
5.315,22763639700.0
5.325,22790763000.0
5.335,22817735100.0
5.345000000000001,22844657700.0
5.355,22871742300.0
5.365,22898681100.0
5.375,22925627100.0
5.385,22952523600.0
5.395,22979382300.0
5.405,23006135700.0
5.415,23032948500.0
5.425,23059783800.0
5.4350000000000005,23086562400.0
5.445,23113157400.0
5.455,23139937800.0
5.465,23166634500.0
5.475,23193218700.0
5.485,23219880300.0
5.495,23246430300.0
5.505,23272954200.0
5.515000000000001,23299523100.0
5.525,23326004700.0
5.535,23352354900.0
5.545,23378774400.0
5.555,23405191200.0
5.565,23431707900.0
5.575,23458000500.0
5.585,23484483900.0
5.595000000000001,23510760300.0
5.605,23537159100.0
5.615,23563567800.0
5.625,23589674100.0
5.635,23615778600.0
5.645,23641949700.0
5.655,23668018200.0
5.665,23694143400.0
5.675,23720100300.0
5.6850000000000005,23746227300.0
5.695,23772273300.0
5.705,23798089800.0
5.715,23824198800.0
5.725,23850242100.0
5.735,23876256600.0
5.745,23902470000.0
5.755,23928567300.0
5.765000000000001,23954661900.0
5.775,23980478400.0
5.785,24006516300.0
5.795,24032115900.0
5.805,24057841500.0
5.815,24083453700.0
5.825,24109188300.0
5.835,24134737500.0
5.845000000000001,24160362300.0
5.855,24185902500.0
5.865,24211171800.0
5.875,24236770500.0
5.885,24261983100.0
5.895,24287210100.0
5.905,24312541500.0
5.915,24337714500.0
5.925,24362979300.0
5.9350000000000005,24388072200.0
5.945,24413395500.0
5.955,24438457800.0
5.965,24463592100.0
5.975,24488612100.0
5.985,24513681600.0
5.995,24538935600.0
6.005,24563866500.0
6.015000000000001,24588977400.0
6.025,24613844400.0
6.035,24638922000.0
6.045,24663726000.0
